date,day_name,day_of_week,is_weekend,month,week_of_year,weather,event_flag,event_name,menu_id,menu_name,unit_price,qty_sold,gross_sales
12/27/2025,Sabtu,6,1,12,52,Hujan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,55,990000
12/27/2025,Sabtu,6,1,12,52,Hujan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,65,650000
12/27/2025,Sabtu,6,1,12,52,Hujan,1,Periode Gajian,gorengan,Gorengan,2000,199,398000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,68,1224000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,51,1122000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,67,1072000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,102,816000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,44,660000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,33,825000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,55,825000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,44,792000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,84,840000
12/28/2025,Minggu,7,1,12,52,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,185,370000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,51,918000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,46,1012000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,55,880000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,76,608000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,43,645000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,25,625000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,47,705000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,38,684000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,69,690000
12/29/2025,Senin,1,0,12,1,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,144,288000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,52,936000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,43,946000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,43,688000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,58,464000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,39,585000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,25,625000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,56,840000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,44,792000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,49,490000
12/30/2025,Selasa,2,0,12,1,Hujan,1,Periode Gajian,gorengan,Gorengan,2000,184,368000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,49,882000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,42,924000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,53,848000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,82,656000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,40,600000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,26,650000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,49,735000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,41,738000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,66,660000
12/31/2025,Rabu,3,0,12,1,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,167,334000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,48,864000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,43,946000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,kopi_susu,Kopi Susu,16000,53,848000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,90,720000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,42,630000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,sate_ayam,Sate Ayam,25000,24,600000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,42,630000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,soto_ayam,Soto Ayam,18000,39,702000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,es_jeruk,Es Jeruk,10000,81,810000
01/01/2026,Kamis,4,0,1,1,Cerah,1,Periode Gajian,gorengan,Gorengan,2000,150,300000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,47,846000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,42,924000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,64,1024000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,85,680000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,35,525000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,28,700000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,47,705000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,42,756000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,64,640000
01/02/2026,Jumat,5,0,1,1,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,156,312000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,ayam_geprek,Ayam Geprek,18000,50,900000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,nasi_goreng,Nasi Goreng,22000,39,858000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,kopi_susu,Kopi Susu,16000,49,784000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,es_teh_manis,Es Teh Manis,8000,69,552000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,37,555000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,sate_ayam,Sate Ayam,25000,23,575000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,bakso_sapi,Bakso Sapi,15000,43,645000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,soto_ayam,Soto Ayam,18000,39,702000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,es_jeruk,Es Jeruk,10000,55,550000
01/03/2026,Sabtu,6,1,1,1,Berawan,0,,gorengan,Gorengan,2000,149,298000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,ayam_geprek,Ayam Geprek,18000,52,936000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,nasi_goreng,Nasi Goreng,22000,39,858000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,kopi_susu,Kopi Susu,16000,56,896000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,es_teh_manis,Es Teh Manis,8000,77,616000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,39,585000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,sate_ayam,Sate Ayam,25000,25,625000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,bakso_sapi,Bakso Sapi,15000,42,630000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,soto_ayam,Soto Ayam,18000,37,666000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,es_jeruk,Es Jeruk,10000,64,640000
01/04/2026,Minggu,7,1,1,1,Berawan,0,,gorengan,Gorengan,2000,146,292000
01/05/2026,Senin,1,0,1,2,Cerah,0,,ayam_geprek,Ayam Geprek,18000,43,774000
01/05/2026,Senin,1,0,1,2,Cerah,0,,nasi_goreng,Nasi Goreng,22000,36,792000
01/05/2026,Senin,1,0,1,2,Cerah,0,,kopi_susu,Kopi Susu,16000,47,752000
01/05/2026,Senin,1,0,1,2,Cerah,0,,es_teh_manis,Es Teh Manis,8000,65,520000
01/05/2026,Senin,1,0,1,2,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
01/05/2026,Senin,1,0,1,2,Cerah,0,,sate_ayam,Sate Ayam,25000,20,500000
01/05/2026,Senin,1,0,1,2,Cerah,0,,bakso_sapi,Bakso Sapi,15000,36,540000
01/05/2026,Senin,1,0,1,2,Cerah,0,,soto_ayam,Soto Ayam,18000,28,504000
01/05/2026,Senin,1,0,1,2,Cerah,0,,es_jeruk,Es Jeruk,10000,59,590000
01/05/2026,Senin,1,0,1,2,Cerah,0,,gorengan,Gorengan,2000,132,264000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,ayam_geprek,Ayam Geprek,18000,44,792000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,nasi_goreng,Nasi Goreng,22000,34,748000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,kopi_susu,Kopi Susu,16000,48,768000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,es_teh_manis,Es Teh Manis,8000,73,584000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,30,450000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,sate_ayam,Sate Ayam,25000,21,525000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,bakso_sapi,Bakso Sapi,15000,38,570000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,soto_ayam,Soto Ayam,18000,29,522000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,es_jeruk,Es Jeruk,10000,56,560000
01/06/2026,Selasa,2,0,1,2,Cerah,0,,gorengan,Gorengan,2000,124,248000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,ayam_geprek,Ayam Geprek,18000,42,756000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,nasi_goreng,Nasi Goreng,22000,37,814000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,kopi_susu,Kopi Susu,16000,36,576000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,es_teh_manis,Es Teh Manis,8000,51,408000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,sate_ayam,Sate Ayam,25000,20,500000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,bakso_sapi,Bakso Sapi,15000,36,540000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,soto_ayam,Soto Ayam,18000,33,594000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,es_jeruk,Es Jeruk,10000,39,390000
01/07/2026,Rabu,3,0,1,2,Hujan,0,,gorengan,Gorengan,2000,135,270000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,ayam_geprek,Ayam Geprek,18000,39,702000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,nasi_goreng,Nasi Goreng,22000,35,770000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,kopi_susu,Kopi Susu,16000,43,688000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,es_teh_manis,Es Teh Manis,8000,58,464000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,sate_ayam,Sate Ayam,25000,18,450000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,bakso_sapi,Bakso Sapi,15000,36,540000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,soto_ayam,Soto Ayam,18000,31,558000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,es_jeruk,Es Jeruk,10000,51,510000
01/08/2026,Kamis,4,0,1,2,Berawan,0,,gorengan,Gorengan,2000,119,238000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,ayam_geprek,Ayam Geprek,18000,46,828000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,nasi_goreng,Nasi Goreng,22000,40,880000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,kopi_susu,Kopi Susu,16000,47,752000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,es_teh_manis,Es Teh Manis,8000,77,616000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,mie_goreng,Mie Goreng Spesial,15000,34,510000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,sate_ayam,Sate Ayam,25000,23,575000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,bakso_sapi,Bakso Sapi,15000,41,615000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,soto_ayam,Soto Ayam,18000,35,630000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,es_jeruk,Es Jeruk,10000,68,680000
01/09/2026,Jumat,5,0,1,2,Cerah,1,Promo Jumat Berkah,gorengan,Gorengan,2000,145,290000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,ayam_geprek,Ayam Geprek,18000,50,900000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,nasi_goreng,Nasi Goreng,22000,46,1012000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,kopi_susu,Kopi Susu,16000,39,624000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,es_teh_manis,Es Teh Manis,8000,54,432000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,32,480000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,sate_ayam,Sate Ayam,25000,25,625000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,bakso_sapi,Bakso Sapi,15000,52,780000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,soto_ayam,Soto Ayam,18000,39,702000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,es_jeruk,Es Jeruk,10000,52,520000
01/10/2026,Sabtu,6,1,1,2,Hujan,0,,gorengan,Gorengan,2000,151,302000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,ayam_geprek,Ayam Geprek,18000,47,846000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,nasi_goreng,Nasi Goreng,22000,39,858000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,kopi_susu,Kopi Susu,16000,43,688000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,es_teh_manis,Es Teh Manis,8000,55,440000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,34,510000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,sate_ayam,Sate Ayam,25000,23,575000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,bakso_sapi,Bakso Sapi,15000,51,765000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,soto_ayam,Soto Ayam,18000,42,756000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,es_jeruk,Es Jeruk,10000,46,460000
01/11/2026,Minggu,7,1,1,2,Hujan,0,,gorengan,Gorengan,2000,169,338000
01/12/2026,Senin,1,0,1,3,Berawan,0,,ayam_geprek,Ayam Geprek,18000,38,684000
01/12/2026,Senin,1,0,1,3,Berawan,0,,nasi_goreng,Nasi Goreng,22000,34,748000
01/12/2026,Senin,1,0,1,3,Berawan,0,,kopi_susu,Kopi Susu,16000,42,672000
01/12/2026,Senin,1,0,1,3,Berawan,0,,es_teh_manis,Es Teh Manis,8000,56,448000
01/12/2026,Senin,1,0,1,3,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
01/12/2026,Senin,1,0,1,3,Berawan,0,,sate_ayam,Sate Ayam,25000,19,475000
01/12/2026,Senin,1,0,1,3,Berawan,0,,bakso_sapi,Bakso Sapi,15000,35,525000
01/12/2026,Senin,1,0,1,3,Berawan,0,,soto_ayam,Soto Ayam,18000,31,558000
01/12/2026,Senin,1,0,1,3,Berawan,0,,es_jeruk,Es Jeruk,10000,46,460000
01/12/2026,Senin,1,0,1,3,Berawan,0,,gorengan,Gorengan,2000,122,244000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,ayam_geprek,Ayam Geprek,18000,44,792000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,nasi_goreng,Nasi Goreng,22000,35,770000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,kopi_susu,Kopi Susu,16000,48,768000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,es_teh_manis,Es Teh Manis,8000,70,560000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,27,405000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,sate_ayam,Sate Ayam,25000,21,525000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,bakso_sapi,Bakso Sapi,15000,38,570000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,soto_ayam,Soto Ayam,18000,31,558000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,es_jeruk,Es Jeruk,10000,61,610000
01/13/2026,Selasa,2,0,1,3,Cerah,0,,gorengan,Gorengan,2000,129,258000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,ayam_geprek,Ayam Geprek,18000,38,684000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,nasi_goreng,Nasi Goreng,22000,36,792000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,kopi_susu,Kopi Susu,16000,44,704000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,es_teh_manis,Es Teh Manis,8000,74,592000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,32,480000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,sate_ayam,Sate Ayam,25000,19,475000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,bakso_sapi,Bakso Sapi,15000,33,495000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,soto_ayam,Soto Ayam,18000,32,576000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,es_jeruk,Es Jeruk,10000,55,550000
01/14/2026,Rabu,3,0,1,3,Cerah,0,,gorengan,Gorengan,2000,128,256000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,ayam_geprek,Ayam Geprek,18000,41,738000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,nasi_goreng,Nasi Goreng,22000,32,704000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,kopi_susu,Kopi Susu,16000,46,736000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,es_teh_manis,Es Teh Manis,8000,59,472000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,sate_ayam,Sate Ayam,25000,19,475000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,bakso_sapi,Bakso Sapi,15000,37,555000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,soto_ayam,Soto Ayam,18000,32,576000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,es_jeruk,Es Jeruk,10000,47,470000
01/15/2026,Kamis,4,0,1,3,Berawan,0,,gorengan,Gorengan,2000,110,220000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,ayam_geprek,Ayam Geprek,18000,47,846000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,nasi_goreng,Nasi Goreng,22000,41,902000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,kopi_susu,Kopi Susu,16000,49,784000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,es_teh_manis,Es Teh Manis,8000,78,624000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,mie_goreng,Mie Goreng Spesial,15000,35,525000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,sate_ayam,Sate Ayam,25000,23,575000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,bakso_sapi,Bakso Sapi,15000,44,660000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,soto_ayam,Soto Ayam,18000,32,576000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,es_jeruk,Es Jeruk,10000,69,690000
01/16/2026,Jumat,5,0,1,3,Cerah,1,Promo Jumat Berkah,gorengan,Gorengan,2000,135,270000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,ayam_geprek,Ayam Geprek,18000,50,900000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,nasi_goreng,Nasi Goreng,22000,44,968000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,kopi_susu,Kopi Susu,16000,59,944000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,es_teh_manis,Es Teh Manis,8000,67,536000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,33,495000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,sate_ayam,Sate Ayam,25000,25,625000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,bakso_sapi,Bakso Sapi,15000,43,645000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,soto_ayam,Soto Ayam,18000,34,612000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,es_jeruk,Es Jeruk,10000,55,550000
01/17/2026,Sabtu,6,1,1,3,Berawan,0,,gorengan,Gorengan,2000,132,264000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,ayam_geprek,Ayam Geprek,18000,45,810000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,nasi_goreng,Nasi Goreng,22000,41,902000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,kopi_susu,Kopi Susu,16000,41,656000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,es_teh_manis,Es Teh Manis,8000,56,448000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,33,495000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,sate_ayam,Sate Ayam,25000,24,600000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,bakso_sapi,Bakso Sapi,15000,44,660000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,soto_ayam,Soto Ayam,18000,44,792000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,es_jeruk,Es Jeruk,10000,45,450000
01/18/2026,Minggu,7,1,1,3,Hujan,0,,gorengan,Gorengan,2000,167,334000
01/19/2026,Senin,1,0,1,4,Hujan,0,,ayam_geprek,Ayam Geprek,18000,41,738000
01/19/2026,Senin,1,0,1,4,Hujan,0,,nasi_goreng,Nasi Goreng,22000,35,770000
01/19/2026,Senin,1,0,1,4,Hujan,0,,kopi_susu,Kopi Susu,16000,35,560000
01/19/2026,Senin,1,0,1,4,Hujan,0,,es_teh_manis,Es Teh Manis,8000,46,368000
01/19/2026,Senin,1,0,1,4,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
01/19/2026,Senin,1,0,1,4,Hujan,0,,sate_ayam,Sate Ayam,25000,22,550000
01/19/2026,Senin,1,0,1,4,Hujan,0,,bakso_sapi,Bakso Sapi,15000,42,630000
01/19/2026,Senin,1,0,1,4,Hujan,0,,soto_ayam,Soto Ayam,18000,35,630000
01/19/2026,Senin,1,0,1,4,Hujan,0,,es_jeruk,Es Jeruk,10000,42,420000
01/19/2026,Senin,1,0,1,4,Hujan,0,,gorengan,Gorengan,2000,137,274000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,ayam_geprek,Ayam Geprek,18000,40,720000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,nasi_goreng,Nasi Goreng,22000,38,836000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,kopi_susu,Kopi Susu,16000,42,672000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,es_teh_manis,Es Teh Manis,8000,72,576000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,sate_ayam,Sate Ayam,25000,20,500000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,bakso_sapi,Bakso Sapi,15000,32,480000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,soto_ayam,Soto Ayam,18000,30,540000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,es_jeruk,Es Jeruk,10000,60,600000
01/20/2026,Selasa,2,0,1,4,Cerah,0,,gorengan,Gorengan,2000,116,232000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,ayam_geprek,Ayam Geprek,18000,42,756000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,nasi_goreng,Nasi Goreng,22000,38,836000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,kopi_susu,Kopi Susu,16000,43,688000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,es_teh_manis,Es Teh Manis,8000,59,472000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,sate_ayam,Sate Ayam,25000,22,550000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,bakso_sapi,Bakso Sapi,15000,38,570000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,soto_ayam,Soto Ayam,18000,30,540000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,es_jeruk,Es Jeruk,10000,53,530000
01/21/2026,Rabu,3,0,1,4,Berawan,0,,gorengan,Gorengan,2000,121,242000
01/22/2026,Kamis,4,0,1,4,Berawan,0,,ayam_geprek,Ayam Geprek,18000,37,666000
01/22/2026,Kamis,4,0,1,4,Berawan,0,,nasi_goreng,Nasi Goreng,22000,37,814000
01/22/2026,Kamis,4,0,1,4,Berawan,0,,kopi_susu,Kopi Susu,16000,42,672000
